NIF,Postal Code_x,Occupation,Marital Status,Date of Birth,Education Status,Chlamydia,Gonorrhea,Syphilis,Postal Code_y,Earnings
704700814,2637,Other-service,Never-married,05/08/1967,10,False,False,False,2637,<=50K
804093080,1433,Exec-managerial,Married-civ-spouse,09/10/1996,14,False,False,False,1433,>50K
804093080,1433,Exec-managerial,Married-civ-spouse,08/09/1977,13,False,False,False,1433,>50K
804093080,1433,Exec-managerial,Married-civ-spouse,01/05/1966,14,False,False,False,1433,>50K
766171203,1085,Transport-moving,Married-civ-spouse,30/05/1983,13,True,False,False,1085,>50K
763755910,2193,Protective-serv,Never-married,24/01/1982,9,False,False,False,2193,>50K
763755910,2193,Protective-serv,Never-married,01/03/1980,9,False,False,False,2193,<=50K
862792190,1867,Exec-managerial,Never-married,13/12/1954,9,True,False,False,1867,<=50K
862792190,1867,Exec-managerial,Never-married,15/09/1976,13,False,False,False,1867,<=50K
862792190,1867,Exec-managerial,Never-married,15/09/1976,13,False,False,False,1867,>50K
997934747,1960,Exec-managerial,Never-married,27/03/1992,13,False,False,False,1960,<=50K
997934747,1960,Exec-managerial,Never-married,18/05/1981,9,False,False,False,1960,<=50K
997934747,1960,Exec-managerial,Never-married,01/09/1994,9,True,False,False,1960,<=50K
997934747,1960,Exec-managerial,Never-married,04/06/1986,13,False,False,False,1960,<=50K
968279151,1015,,Married-spouse-absent,03/09/1970,11,False,False,False,1015,<=50K
914127998,2434,Exec-managerial,Married-civ-spouse,01/11/1957,13,False,False,False,2434,<=50K
914127998,2434,Exec-managerial,Married-civ-spouse,07/05/1961,9,False,False,False,2434,>50K
991151381,2488,Exec-managerial,Married-civ-spouse,03/01/1970,7,False,False,False,2488,<=50K
991151381,2488,Exec-managerial,Married-civ-spouse,10/09/2011,13,False,False,False,2488,<=50K
742644873,2665,Craft-repair,Married-civ-spouse,27/03/1995,6,False,False,False,2665,<=50K
742644873,2665,Craft-repair,Married-civ-spouse,30/08/1983,5,False,False,False,2665,<=50K
742644873,2665,Craft-repair,Married-civ-spouse,16/09/1993,9,False,False,False,2665,>50K
750370883,2740,Prof-specialty,Never-married,03/11/2011,6,False,False,False,2740,<=50K
750370883,2740,Prof-specialty,Never-married,18/05/1991,4,False,False,False,2740,<=50K
750370883,2740,Prof-specialty,Never-married,15/09/1995,13,False,False,False,2740,<=50K
750370883,2740,Prof-specialty,Never-married,19/07/1970,14,False,False,False,2740,>50K
834001806,2613,Exec-managerial,Married-civ-spouse,22/07/1997,10,False,False,False,2613,>50K
873916159,1331,,Married-AF-spouse,24/03/1997,9,True,False,False,1331,<=50K
773836766,2667,Exec-managerial,Married-civ-spouse,23/04/1969,13,False,False,False,2667,>50K
773836766,2667,Exec-managerial,Married-civ-spouse,13/11/1982,10,False,False,False,2667,<=50K
860883448,2354,Transport-moving,Never-married,10/01/1977,9,False,False,False,2354,<=50K
860883448,2354,Transport-moving,Never-married,28/09/1988,9,False,False,False,2354,<=50K
790373686,2097,Transport-moving,Married-civ-spouse,19/11/1971,9,False,True,False,2097,>50K
914112439,2589,Transport-moving,Married-civ-spouse,02/03/1965,10,False,False,False,2589,<=50K
957385248,2166,Exec-managerial,Never-married,26/06/2005,13,False,True,False,2166,<=50K
957385248,2166,Exec-managerial,Never-married,24/03/1986,14,False,False,False,2166,>50K
957385248,2166,Exec-managerial,Never-married,21/11/1993,13,False,False,False,2166,<=50K
957385248,2166,Exec-managerial,Never-married,21/11/1993,13,False,False,False,2166,>50K
957385248,2166,Exec-managerial,Never-married,27/02/1989,10,False,False,False,2166,>50K
846413407,1225,Transport-moving,Married-civ-spouse,21/01/2005,10,False,False,False,1225,>50K
968170277,1544,Farming-fishing,Married-civ-spouse,19/01/1974,9,False,False,False,1544,<=50K
856830187,1790,Prof-specialty,Divorced,19/04/1978,14,False,False,False,1790,<=50K
856830187,1790,Prof-specialty,Divorced,16/01/2007,14,True,False,False,1790,<=50K
856830187,1790,Prof-specialty,Divorced,09/03/1981,13,False,False,False,1790,<=50K
803789201,2667,Adm-clerical,Married-civ-spouse,07/05/1965,10,False,False,False,2667,<=50K
803789201,2667,Adm-clerical,Married-civ-spouse,13/11/1982,10,False,False,False,2667,>50K
803789201,2667,Adm-clerical,Married-civ-spouse,05/02/2004,12,False,False,False,2667,<=50K
706755272,2025,,Married-civ-spouse,29/11/2001,9,False,False,False,2025,>50K
706755272,2025,,Married-civ-spouse,03/12/1953,9,False,False,False,2025,<=50K
905334027,1188,Exec-managerial,Married-civ-spouse,29/10/1975,13,False,False,False,1188,>50K
905334027,1188,Exec-managerial,Married-civ-spouse,12/08/1975,9,False,False,False,1188,>50K
905334027,1188,Exec-managerial,Married-civ-spouse,14/08/1964,13,False,False,False,1188,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,29/12/2007,9,False,False,False,1397,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,29/12/2007,9,False,False,False,1397,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,10/11/1959,9,False,False,False,1397,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,09/12/1988,9,False,False,False,1397,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,16/05/1972,9,False,False,False,1397,<=50K
844264920,1397,Craft-repair,Married-civ-spouse,16/05/1972,9,False,False,False,1397,>50K
988963843,2398,Adm-clerical,Married-civ-spouse,30/11/1960,10,False,False,False,2398,<=50K
988963843,2398,Adm-clerical,Married-civ-spouse,04/07/1977,10,False,False,False,2398,<=50K
940403789,2442,Sales,Never-married,23/09/1973,10,False,True,False,2442,<=50K
940403789,2442,Sales,Never-married,03/01/1994,13,False,False,False,2442,<=50K
940403789,2442,Sales,Never-married,24/09/1960,9,False,False,False,2442,<=50K
943730420,1218,Exec-managerial,Married-civ-spouse,01/12/1955,13,False,False,False,1218,<=50K
943730420,1218,Exec-managerial,Married-civ-spouse,25/12/1962,13,False,False,False,1218,<=50K
943730420,1218,Exec-managerial,Married-civ-spouse,10/08/1983,13,False,True,False,1218,>50K
798976443,1261,Craft-repair,Divorced,18/02/1977,10,False,False,False,1261,>50K
798976443,1261,Craft-repair,Divorced,14/09/2003,9,True,False,False,1261,<=50K
811730992,1912,Other-service,Married-civ-spouse,19/07/1991,9,False,False,False,1912,<=50K
811730992,1912,Other-service,Married-civ-spouse,01/04/1958,13,False,False,False,1912,<=50K
811730992,1912,Other-service,Married-civ-spouse,12/09/1976,5,True,False,False,1912,<=50K
811730992,1912,Other-service,Married-civ-spouse,25/05/1962,9,False,False,False,1912,<=50K
811730992,1912,Other-service,Married-civ-spouse,06/07/1989,9,False,False,False,1912,<=50K
795578515,1379,Prof-specialty,Divorced,24/04/1974,12,False,False,False,1379,<=50K
838043285,1230,Prof-specialty,Never-married,31/01/2004,9,False,False,False,1230,>50K
838043285,1230,Prof-specialty,Never-married,19/06/1955,15,True,False,False,1230,<=50K
838043285,1230,Prof-specialty,Never-married,19/06/1955,15,True,False,False,1230,<=50K
839649264,2558,Priv-house-serv,Married-spouse-absent,08/02/1960,3,False,False,False,2558,<=50K
970503068,1938,Craft-repair,Married-civ-spouse,24/02/1968,13,False,False,False,1938,<=50K
970503068,1938,Craft-repair,Married-civ-spouse,02/07/2004,10,False,False,False,1938,>50K
970503068,1938,Craft-repair,Married-civ-spouse,20/09/1978,11,False,False,False,1938,<=50K
970503068,1938,Craft-repair,Married-civ-spouse,25/02/1952,9,False,False,False,1938,<=50K
970503068,1938,Craft-repair,Married-civ-spouse,15/07/2001,10,False,False,False,1938,>50K
710709157,1592,Adm-clerical,Never-married,14/10/2008,9,False,False,False,1592,<=50K
710709157,1592,Adm-clerical,Never-married,07/12/2004,12,False,False,False,1592,<=50K
710709157,1592,Adm-clerical,Never-married,09/06/1992,10,False,False,False,1592,<=50K
994208428,1056,Armed-Forces,Married-civ-spouse,12/10/2001,8,True,False,False,1056,<=50K
771606023,2024,Adm-clerical,Never-married,04/10/1987,10,False,False,False,2024,<=50K
989738722,1209,Farming-fishing,Married-civ-spouse,07/09/2007,11,False,False,True,1209,<=50K
989738722,1209,Farming-fishing,Married-civ-spouse,23/07/1975,9,False,False,False,1209,>50K
941035086,2617,Exec-managerial,Married-civ-spouse,07/05/1959,14,False,False,False,2617,>50K
995073459,2252,Adm-clerical,Married-civ-spouse,10/07/1972,9,False,False,False,2252,<=50K
995073459,2252,Adm-clerical,Married-civ-spouse,11/09/1955,13,False,False,False,2252,<=50K
864602217,1597,Craft-repair,Married-civ-spouse,09/04/1991,14,False,False,False,1597,>50K
864602217,1597,Craft-repair,Married-civ-spouse,25/12/1967,12,False,False,False,1597,<=50K
964934208,2414,Prof-specialty,Married-civ-spouse,11/06/1959,13,False,False,False,2414,>50K
964934208,2414,Prof-specialty,Married-civ-spouse,19/07/1966,9,False,False,False,2414,<=50K
964934208,2414,Prof-specialty,Married-civ-spouse,13/03/1990,16,True,False,False,2414,>50K
790130815,2471,Adm-clerical,Married-civ-spouse,01/08/2003,10,False,False,False,2471,<=50K
790130815,2471,Adm-clerical,Married-civ-spouse,09/09/1986,9,True,False,False,2471,<=50K
860607260,1458,Sales,Married-spouse-absent,28/01/2001,10,False,False,False,1458,<=50K
860607260,1458,Sales,Married-spouse-absent,28/07/2011,7,False,False,False,1458,<=50K
860607260,1458,Sales,Married-spouse-absent,02/10/1961,10,False,False,False,1458,<=50K
860607260,1458,Sales,Married-spouse-absent,14/05/1985,10,False,False,False,1458,<=50K
750270137,2630,Sales,Married-civ-spouse,27/04/1966,12,False,False,False,2630,>50K
750270137,2630,Sales,Married-civ-spouse,17/03/1982,12,False,False,False,2630,<=50K
810116218,1233,Craft-repair,Divorced,08/01/1959,9,False,False,False,1233,<=50K
810116218,1233,Craft-repair,Divorced,14/10/1956,6,False,False,False,1233,<=50K
810116218,1233,Craft-repair,Divorced,17/12/1981,9,False,False,False,1233,<=50K
769758425,1981,Transport-moving,Married-civ-spouse,10/03/1977,9,False,False,False,1981,<=50K
745452335,1623,Craft-repair,Married-civ-spouse,08/07/1954,7,False,False,False,1623,<=50K
745452335,1623,Craft-repair,Married-civ-spouse,17/04/1984,9,False,False,False,1623,<=50K
808660940,1586,,Married-civ-spouse,04/12/1972,9,False,False,False,1586,<=50K
808660940,1586,,Married-civ-spouse,14/04/2007,9,False,False,False,1586,<=50K
808660940,1586,,Married-civ-spouse,11/01/1974,13,False,False,False,1586,>50K
808660940,1586,,Married-civ-spouse,06/06/1994,9,False,False,False,1586,<=50K
950681445,2218,Exec-managerial,Separated,30/08/1979,10,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,11/02/1996,13,False,False,False,2218,>50K
950681445,2218,Exec-managerial,Separated,17/08/2002,9,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,11/03/1995,9,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,09/06/2002,14,False,False,False,2218,>50K
950681445,2218,Exec-managerial,Separated,04/03/2006,13,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,03/08/1972,9,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,21/09/2009,9,False,False,False,2218,<=50K
950681445,2218,Exec-managerial,Separated,15/01/2004,10,False,False,False,2218,<=50K
775442445,1049,Craft-repair,Divorced,28/05/2006,10,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,27/02/1952,9,False,False,False,1049,>50K
775442445,1049,Craft-repair,Divorced,16/03/1974,9,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,27/01/1963,11,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,21/06/1953,9,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,03/06/1982,13,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,21/01/2003,9,False,False,False,1049,<=50K
775442445,1049,Craft-repair,Divorced,21/06/1953,8,False,False,False,1049,<=50K
987755730,1739,Other-service,Divorced,27/02/2005,12,False,False,False,1739,<=50K
987755730,1739,Other-service,Divorced,17/02/1990,9,False,False,False,1739,<=50K
916493788,1689,Prof-specialty,Married-civ-spouse,05/08/1992,16,False,False,False,1689,>50K
916493788,1689,Prof-specialty,Married-civ-spouse,09/02/1955,15,False,False,False,1689,>50K
799665214,1266,Other-service,Widowed,19/08/1982,9,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,08/07/1984,9,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,12/09/1988,10,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,28/03/1981,5,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,23/10/2008,10,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,31/08/1989,9,False,False,False,1266,<=50K
799665214,1266,Other-service,Widowed,26/11/1991,10,False,False,False,1266,<=50K
703492478,1151,Transport-moving,Married-civ-spouse,23/09/1967,10,False,False,False,1151,>50K
896982151,2083,Prof-specialty,Divorced,17/02/1973,13,False,False,False,2083,<=50K
896982151,2083,Prof-specialty,Divorced,01/11/1998,15,False,False,False,2083,<=50K
815171992,1827,Exec-managerial,Never-married,28/06/1959,9,False,False,False,1827,<=50K
815171992,1827,Exec-managerial,Never-married,02/12/1996,9,True,False,False,1827,<=50K
815171992,1827,Exec-managerial,Never-married,26/08/1987,9,False,False,False,1827,<=50K
815171992,1827,Exec-managerial,Never-married,09/02/1974,10,False,False,False,1827,<=50K
913856665,2053,Craft-repair,Married-civ-spouse,12/08/1972,9,False,False,False,2053,>50K
913856665,2053,Craft-repair,Married-civ-spouse,15/03/1985,6,False,False,False,2053,<=50K
913856665,2053,Craft-repair,Married-civ-spouse,02/03/1968,13,False,False,False,2053,>50K
913856665,2053,Craft-repair,Married-civ-spouse,14/09/1976,9,False,False,False,2053,<=50K
913856665,2053,Craft-repair,Married-civ-spouse,26/11/1991,10,False,False,False,2053,<=50K
899487610,2076,Priv-house-serv,Never-married,26/01/1995,9,True,False,False,2076,<=50K
812076196,2514,Adm-clerical,Divorced,21/10/1977,10,False,False,False,2514,<=50K
812076196,2514,Adm-clerical,Divorced,26/02/1990,9,False,False,False,2514,<=50K
812076196,2514,Adm-clerical,Divorced,28/10/1973,9,False,False,False,2514,<=50K
931883389,1068,,Never-married,02/06/2009,10,True,False,False,1068,<=50K
931883389,1068,,Never-married,07/01/1969,10,False,False,False,1068,<=50K
812217612,2682,Exec-managerial,Never-married,21/06/1971,12,False,False,False,2682,>50K
817245967,2045,Prof-specialty,Married-civ-spouse,07/01/1999,14,False,False,False,2045,>50K
817245967,2045,Prof-specialty,Married-civ-spouse,28/12/1954,10,False,False,False,2045,<=50K
817245967,2045,Prof-specialty,Married-civ-spouse,20/02/1999,15,False,False,False,2045,>50K
817245967,2045,Prof-specialty,Married-civ-spouse,01/07/2000,14,False,False,False,2045,<=50K
817245967,2045,Prof-specialty,Married-civ-spouse,05/01/1958,10,False,False,False,2045,<=50K
951273856,2643,Adm-clerical,Never-married,01/11/1972,9,False,False,False,2643,<=50K
951273856,2643,Adm-clerical,Never-married,22/12/1959,9,False,False,False,2643,>50K
951273856,2643,Adm-clerical,Never-married,17/03/1986,10,False,False,False,2643,<=50K
991139489,2616,Exec-managerial,Married-civ-spouse,30/08/1970,14,False,False,False,2616,>50K
991139489,2616,Exec-managerial,Married-civ-spouse,25/02/1985,13,False,False,False,2616,>50K
991139489,2616,Exec-managerial,Married-civ-spouse,03/01/1998,9,False,False,True,2616,>50K
991139489,2616,Exec-managerial,Married-civ-spouse,29/06/2006,14,False,False,False,2616,>50K
991139489,2616,Exec-managerial,Married-civ-spouse,22/09/1998,9,False,False,False,2616,<=50K
991139489,2616,Exec-managerial,Married-civ-spouse,13/08/1983,13,False,False,False,2616,<=50K
991139489,2616,Exec-managerial,Married-civ-spouse,13/08/1983,13,False,False,False,2616,<=50K
801447160,2239,Adm-clerical,Widowed,14/05/1984,9,False,False,False,2239,<=50K
905008452,2008,Farming-fishing,Never-married,22/10/1960,9,True,False,False,2008,<=50K
927960513,1166,Sales,Divorced,15/07/1953,10,False,False,False,1166,<=50K
927960513,1166,Sales,Divorced,07/07/1962,9,False,False,False,1166,<=50K
927960513,1166,Sales,Divorced,16/11/1952,9,False,False,False,1166,<=50K
981500570,1750,Prof-specialty,Widowed,15/02/2003,13,False,False,False,1750,>50K
981500570,1750,Prof-specialty,Widowed,07/10/1978,10,False,False,False,1750,<=50K
981500570,1750,Prof-specialty,Widowed,22/09/1973,10,False,False,False,1750,>50K
981500570,1750,Prof-specialty,Widowed,16/03/1990,16,False,False,False,1750,>50K
888561085,2686,Craft-repair,Married-civ-spouse,05/08/1954,9,False,False,False,2686,<=50K
914413860,2202,Exec-managerial,Divorced,11/09/1960,14,False,False,False,2202,>50K
914413860,2202,Exec-managerial,Divorced,05/08/1987,9,False,False,False,2202,<=50K
914413860,2202,Exec-managerial,Divorced,05/08/1987,9,False,False,False,2202,>50K
914413860,2202,Exec-managerial,Divorced,08/09/1971,13,False,False,False,2202,>50K
914413860,2202,Exec-managerial,Divorced,12/06/1996,11,False,False,False,2202,<=50K
914413860,2202,Exec-managerial,Divorced,03/10/2003,13,True,False,False,2202,>50K
900957001,2694,Sales,Divorced,11/06/1953,10,True,False,False,2694,<=50K
900957001,2694,Sales,Divorced,26/03/1983,13,False,False,False,2694,>50K
900957001,2694,Sales,Divorced,20/08/1988,9,False,False,False,2694,<=50K
968167176,1780,Handlers-cleaners,Never-married,08/07/2012,7,False,False,False,1780,<=50K
869032212,2729,Adm-clerical,Never-married,14/02/1953,9,False,False,False,2729,<=50K
869032212,2729,Adm-clerical,Never-married,21/07/1964,9,False,False,False,2729,>50K
869032212,2729,Adm-clerical,Never-married,21/07/1964,9,False,False,False,2729,>50K
869032212,2729,Adm-clerical,Never-married,31/10/1996,14,False,True,False,2729,<=50K
869032212,2729,Adm-clerical,Never-married,22/07/2007,10,False,False,False,2729,<=50K
869032212,2729,Adm-clerical,Never-married,20/04/1976,9,False,False,False,2729,<=50K
964137228,2798,Adm-clerical,Married-civ-spouse,21/01/1968,10,False,False,False,2798,<=50K
964137228,2798,Adm-clerical,Married-civ-spouse,13/05/2003,9,False,False,False,2798,<=50K
976501969,1835,Prof-specialty,Married-civ-spouse,06/06/1951,13,False,False,False,1835,<=50K
976501969,1835,Prof-specialty,Married-civ-spouse,01/11/2011,12,False,False,False,1835,<=50K
976501969,1835,Prof-specialty,Married-civ-spouse,06/10/2006,10,False,False,False,1835,>50K
748718480,2564,Craft-repair,Never-married,16/03/1986,11,True,False,False,2564,<=50K
946999516,1212,Adm-clerical,Married-civ-spouse,03/08/1963,9,False,False,False,1212,<=50K
946999516,1212,Adm-clerical,Married-civ-spouse,01/02/1972,10,False,False,False,1212,<=50K
946999516,1212,Adm-clerical,Married-civ-spouse,24/12/2011,13,False,False,False,1212,<=50K
929269254,2204,Craft-repair,Widowed,23/12/1996,9,False,False,False,2204,<=50K
929269254,2204,Craft-repair,Widowed,23/12/1996,9,False,False,False,2204,<=50K
929269254,2204,Craft-repair,Widowed,19/06/1998,9,False,False,False,2204,<=50K
929269254,2204,Craft-repair,Widowed,22/06/2007,9,False,False,False,2204,<=50K
970416122,2228,Prof-specialty,Divorced,19/07/2003,15,False,False,False,2228,>50K
970416122,2228,Prof-specialty,Divorced,11/04/1987,14,False,False,False,2228,<=50K
970416122,2228,Prof-specialty,Divorced,11/07/1987,13,False,False,False,2228,>50K
970416122,2228,Prof-specialty,Divorced,24/03/2005,13,False,True,False,2228,<=50K
766867060,1265,Prof-specialty,Married-civ-spouse,08/03/1974,10,False,False,False,1265,<=50K
766867060,1265,Prof-specialty,Married-civ-spouse,14/08/2005,14,True,False,False,1265,>50K
875391422,1997,Prof-specialty,Married-civ-spouse,19/02/1997,13,False,False,False,1997,<=50K
906646308,2639,Transport-moving,Married-civ-spouse,04/06/1961,10,False,True,False,2639,<=50K
906646308,2639,Transport-moving,Married-civ-spouse,16/08/1982,14,False,False,False,2639,>50K
872399314,1089,Prof-specialty,Never-married,17/12/2003,13,False,False,False,1089,<=50K
872399314,1089,Prof-specialty,Never-married,24/11/1981,9,False,False,False,1089,<=50K
872399314,1089,Prof-specialty,Never-married,13/03/1980,13,False,False,False,1089,<=50K
901232286,2795,Other-service,Divorced,03/01/2002,9,False,False,False,2795,<=50K
901232286,2795,Other-service,Divorced,30/07/1980,12,False,False,False,2795,<=50K
901232286,2795,Other-service,Divorced,19/05/1968,7,True,False,False,2795,<=50K
901232286,2795,Other-service,Divorced,10/03/1995,9,False,False,False,2795,<=50K
935171501,2225,Craft-repair,Never-married,13/05/1990,11,False,False,False,2225,<=50K
935171501,2225,Craft-repair,Never-married,08/09/1981,9,False,False,False,2225,>50K
935171501,2225,Craft-repair,Never-married,26/12/1996,9,False,False,False,2225,<=50K
874804536,2295,Craft-repair,Married-civ-spouse,04/06/1987,9,False,False,False,2295,<=50K
874804536,2295,Craft-repair,Married-civ-spouse,18/08/1982,13,False,False,False,2295,<=50K
874804536,2295,Craft-repair,Married-civ-spouse,15/01/1956,10,False,False,False,2295,>50K
874804536,2295,Craft-repair,Married-civ-spouse,22/01/1952,5,False,True,False,2295,<=50K
874804536,2295,Craft-repair,Married-civ-spouse,30/11/1963,10,False,False,False,2295,<=50K
799122507,1676,Exec-managerial,Married-civ-spouse,07/12/2005,10,False,False,False,1676,<=50K
799122507,1676,Exec-managerial,Married-civ-spouse,22/11/1959,9,False,False,False,1676,>50K
799122507,1676,Exec-managerial,Married-civ-spouse,11/03/1966,10,True,False,False,1676,>50K
799122507,1676,Exec-managerial,Married-civ-spouse,14/03/1957,10,False,False,False,1676,<=50K
799122507,1676,Exec-managerial,Married-civ-spouse,01/12/1950,13,False,False,False,1676,<=50K
905086861,2176,Adm-clerical,Never-married,11/03/1962,10,False,False,False,2176,<=50K
737855435,1096,Transport-moving,Married-civ-spouse,23/09/1997,4,False,False,False,1096,<=50K
737855435,1096,Transport-moving,Married-civ-spouse,16/12/2008,13,False,False,False,1096,<=50K
737855435,1096,Transport-moving,Married-civ-spouse,07/12/1988,7,False,False,False,1096,<=50K
874909044,1094,Farming-fishing,Married-civ-spouse,03/12/1990,14,False,True,False,1094,<=50K
784229909,1978,Craft-repair,Married-civ-spouse,19/12/1967,10,False,False,False,1978,<=50K
784229909,1978,Craft-repair,Married-civ-spouse,12/02/1972,8,False,False,False,1978,>50K
939973731,2667,Sales,Never-married,05/01/1959,9,False,False,False,2667,>50K
939973731,2667,Sales,Never-married,18/08/2005,9,False,False,False,2667,<=50K
939973731,2667,Sales,Never-married,07/05/1965,10,False,False,False,2667,<=50K
793712163,1717,,Widowed,06/12/2000,10,False,False,False,1717,<=50K
793712163,1717,,Widowed,06/12/1994,12,False,False,False,1717,<=50K
756727688,2703,Craft-repair,Separated,19/12/1979,9,False,False,False,2703,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,13/09/1964,9,False,False,False,2791,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,13/09/1964,9,False,False,False,2791,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,30/07/2003,9,False,False,False,2791,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,11/12/1984,9,False,False,False,2791,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,16/04/2012,13,True,False,False,2791,<=50K
824043512,2791,Exec-managerial,Married-civ-spouse,21/01/1960,10,False,False,False,2791,>50K
789871940,2021,Prof-specialty,Married-civ-spouse,13/06/1997,13,False,False,False,2021,>50K
789871940,2021,Prof-specialty,Married-civ-spouse,24/05/1993,10,False,False,False,2021,<=50K
789871940,2021,Prof-specialty,Married-civ-spouse,09/04/1976,10,False,False,False,2021,<=50K
789871940,2021,Prof-specialty,Married-civ-spouse,06/11/1958,14,False,False,False,2021,>50K
753418758,1781,Other-service,Never-married,27/01/1991,9,False,False,False,1781,<=50K
798571716,2720,Transport-moving,Never-married,30/09/1982,9,False,False,False,2720,<=50K
798571716,2720,Transport-moving,Never-married,27/06/1998,5,False,False,False,2720,<=50K
798571716,2720,Transport-moving,Never-married,20/04/2010,9,False,False,False,2720,>50K
799085318,1376,Exec-managerial,Never-married,22/08/1955,15,False,False,False,1376,>50K
799085318,1376,Exec-managerial,Never-married,19/02/2012,9,False,False,False,1376,<=50K
799085318,1376,Exec-managerial,Never-married,05/05/1998,13,False,False,False,1376,<=50K
941831902,2616,,Married-civ-spouse,01/12/1955,14,False,False,False,2616,>50K
941831902,2616,,Married-civ-spouse,26/09/2008,9,False,False,False,2616,<=50K
941831902,2616,,Married-civ-spouse,22/09/1998,9,False,False,False,2616,<=50K
982288255,2477,Exec-managerial,Married-civ-spouse,31/03/2011,13,False,False,False,2477,>50K
982288255,2477,Exec-managerial,Married-civ-spouse,07/08/1991,9,False,False,False,2477,<=50K
910416241,1702,Prof-specialty,Never-married,02/08/1976,9,True,False,False,1702,<=50K
834504209,1029,,Never-married,17/07/1960,10,False,False,False,1029,<=50K
810821624,2787,Adm-clerical,Married-civ-spouse,13/06/1975,9,False,False,False,2787,<=50K
810821624,2787,Adm-clerical,Married-civ-spouse,07/01/1954,9,True,False,False,2787,>50K
810821624,2787,Adm-clerical,Married-civ-spouse,22/07/1986,9,False,False,False,2787,<=50K
810821624,2787,Adm-clerical,Married-civ-spouse,20/10/1980,13,False,False,False,2787,>50K
876673861,2764,Craft-repair,Married-civ-spouse,23/05/2000,9,False,False,False,2764,<=50K
876673861,2764,Craft-repair,Married-civ-spouse,23/02/1987,10,False,False,False,2764,<=50K
876673861,2764,Craft-repair,Married-civ-spouse,01/02/1995,9,True,False,False,2764,>50K
876673861,2764,Craft-repair,Married-civ-spouse,28/06/1962,13,False,False,False,2764,>50K
834830172,1199,Tech-support,Married-civ-spouse,20/05/1953,10,False,False,False,1199,>50K
857662615,2137,Exec-managerial,Never-married,23/10/1983,8,False,False,False,2137,<=50K
857662615,2137,Exec-managerial,Never-married,24/10/1999,10,False,False,False,2137,<=50K
897563665,2148,Farming-fishing,Never-married,31/01/1969,2,False,False,False,2148,<=50K
897563665,2148,Farming-fishing,Never-married,17/11/1989,3,False,False,False,2148,<=50K
833637150,1152,Prof-specialty,Never-married,07/09/1999,13,False,False,False,1152,<=50K
833637150,1152,Prof-specialty,Never-married,09/10/2000,15,False,False,False,1152,>50K
833637150,1152,Prof-specialty,Never-married,03/06/2004,14,False,False,False,1152,<=50K
722478108,1015,Exec-managerial,Divorced,23/01/1997,11,False,False,False,1015,>50K
722478108,1015,Exec-managerial,Divorced,02/09/1993,12,False,False,False,1015,<=50K
722478108,1015,Exec-managerial,Divorced,08/01/1990,12,False,False,False,1015,<=50K
722478108,1015,Exec-managerial,Divorced,15/07/1980,10,False,False,False,1015,<=50K
729682714,2429,Transport-moving,Married-civ-spouse,14/08/2006,9,False,False,False,2429,<=50K
729682714,2429,Transport-moving,Married-civ-spouse,05/06/1960,10,False,False,False,2429,>50K
947393080,1994,Handlers-cleaners,Married-civ-spouse,01/10/1958,9,False,False,False,1994,<=50K
947393080,1994,Handlers-cleaners,Married-civ-spouse,12/06/1963,10,True,False,False,1994,<=50K
902687371,1066,Craft-repair,Married-civ-spouse,13/09/1980,9,False,False,False,1066,<=50K
902687371,1066,Craft-repair,Married-civ-spouse,16/02/2012,9,False,False,False,1066,<=50K
972392311,2794,Craft-repair,Married-civ-spouse,16/03/2006,9,False,False,False,2794,<=50K
972392311,2794,Craft-repair,Married-civ-spouse,02/04/1968,10,False,False,False,2794,>50K
972392311,2794,Craft-repair,Married-civ-spouse,11/05/1989,9,False,False,False,2794,<=50K
972392311,2794,Craft-repair,Married-civ-spouse,08/08/1970,9,False,False,False,2794,<=50K
972392311,2794,Craft-repair,Married-civ-spouse,04/07/1959,7,False,False,False,2794,<=50K
